Range (m),Velocity (m/s),Detected,Estimated Range (m),Error Range (m),Estimated Velocity (m/s),Error Velocity (m),False Positives
62.6001463414634,-2,1,62.1729501286093,0.427196212854135,-1.98440336310758,0.0155966368924236,0
24.1676829268293,-25,1,25.6589289552445,1.49124602841525,-24.9846184113591,0.015381588640917,0
25.0012195121951,-25,1,24.684915257644,0.316304254551113,-24.9811275946361,0.0188724053638687,0
25.834756097561,-25,1,26.7968955314071,0.962139433846087,-24.9862043197126,0.0137956802874086,0
26.6682926829268,-25,1,25.7108806304955,0.957412052431284,-24.9829147487083,0.0170852512917143,0
27.5018292682927,-25,1,27.9829431673466,0.481113899053963,-24.9868131067259,0.0131868932740851,0
85.4991463414634,21,1,85.3956622105153,0.103484130948132,20.984587682521,0.0154123174790115,0
84.7989756097561,21,1,83.068243906939,1.73073170281705,20.969043903025,0.0309560969749576,0
84.0988048780488,21,1,83.7661204816814,0.332684396367384,20.9828648683764,0.0171351316235757,0
83.3986341463415,21,1,81.3284268465249,2.0702072998166,20.9748065606313,0.0251934393687421,0
82.6984634146341,21,1,82.3394976741834,0.358965740450756,20.9835693777405,0.0164306222595023,0
124.999024390244,24,1,124.119697951501,0.879326438742922,24.0019967929268,0.00199679292684252,0
124.198829268293,24,1,125.605096659111,1.40626739081836,23.9980033211883,0.00199667881172871,0
123.398634146341,24,1,122.795733702675,0.602900443666925,24.005257324107,0.00525732410704549,0
122.59843902439,24,1,120.107527546295,2.49091147809573,24.0122288030713,0.0122288030713449,0
121.798243902439,24,1,121.625197724431,0.17304617800842,23.9974947019869,0.00250529801310151,0
27.1671951219512,-13,1,28.133015453012,0.965820331060772,-13.0146898056928,0.014689805692754,0
27.6006341463415,-13,1,27.7627510320592,0.162116885717726,-13.0153733181837,0.0153733181836913,0
28.0340731707317,-13,1,27.297335721962,0.736737448769706,-13.0124871540385,0.0124871540385012,0
28.467512195122,-13,1,29.9763001449017,1.50878794977973,-13.013940169045,0.0139401690449681,0
28.9009512195122,-13,1,29.4407864838691,0.539835264356942,-13.0152737207673,0.0152737207672722,0
127.499634146341,9,1,127.873951074159,0.374316927817901,9.00315233705709,0.00315233705708806,0
127.19956097561,9,1,128.326097697653,1.12653672204303,9.02024411444762,0.0202441144476211,0
126.899487804878,9,1,124.689136791393,2.21035101348475,8.97537884590969,0.0246211540903118,0
126.599414634146,9,1,125.732988082434,0.866426551712252,9.0165798970782,0.0165798970782003,0
126.299341463415,9,1,126.073841610383,0.225499853031536,9.01020162127583,0.0102016212758258,0
98.000487804878,-12,1,99.9085529121583,1.90806510728025,-12.0020275319275,0.00202753192745497,0
98.4005853658537,-12,1,99.0080886897498,0.607503323896182,-12.0023427741909,0.00234277419093409,0
98.8006829268293,-12,1,98.5849345875381,0.215748339291196,-11.9990792278931,0.00092077210687691,0
99.2007804878049,-12,1,98.1686141188774,1.03216636892746,-11.981712247038,0.0182877529620331,0
99.6008780487805,-12,1,100.908646998325,1.30776894954417,-11.9884714957915,0.0115285042085151,0
82.999756097561,6,1,82.223800589653,0.775955507907938,5.98673157287,0.0132684271299981,0
82.7997073170732,6,1,82.5519173466811,0.24778997039212,5.98258274430897,0.0174172556910275,0
82.5996585365854,6,1,82.8008369482804,0.201178411695025,5.98765699617518,0.0123430038248182,0
82.3996097560976,6,1,83.052230232719,0.652620476621422,5.98365813186588,0.0163418681341154,0
82.1995609756098,6,1,83.3764204575599,1.17685948195017,5.98683843076359,0.0131615692364067,0
102.831829268293,37,0,NaN,0,NaN,0,0
101.598195121951,37,0,NaN,0,NaN,0,0
100.36456097561,37,0,NaN,0,NaN,0,0
99.1309268292683,37,0,NaN,0,NaN,0,0
97.8972926829268,37,0,NaN,0,NaN,0,0
48.3339024390244,-14,1,47.3400473763287,0.993855062695715,-14.0066195662572,0.00661956625723725,0
48.8006829268293,-14,1,50.1712941718281,1.37061124499883,-14.0061958505906,0.00619585059055261,0
49.2674634146341,-14,1,49.5227870354343,0.255323620800169,-14.0060243001106,0.00602430011063682,0
49.734243902439,-14,1,49.0595341518069,0.674709750632125,-14.0053897730977,0.00538977309774502,0
50.2010243902439,-14,1,51.6816345550278,1.4806101647839,-14.0064317827434,0.00643178274343725,0
28.0009756097561,-24,1,27.4692424627801,0.531733146976027,-23.9976086641926,0.00239133580737061,0
28.8011707317073,-24,1,29.6839406444988,0.882769912791492,-24.0009547856108,0.000954785610762343,0
29.6013658536585,-24,1,28.2684512922667,1.33291456139185,-24.0001812112242,0.00018121122419501,0
30.4015609756098,-24,1,30.8562961096454,0.454735134035694,-24.0008941046457,0.000894104645741578,0
31.201756097561,-24,1,33.4974824802103,2.29572638264929,-24.000070005873,7.00058730238595e-05,0
69.8337804878049,-11,1,69.6378096748584,0.195970812946513,-10.9874803545425,0.0125196454575214,0
70.2005365853659,-11,1,68.7645931027322,1.43594348263365,-10.9837901153345,0.0162098846655425,0
70.5672926829268,-11,1,72.0722642434549,1.50497156052802,-10.9838861360509,0.0161138639491281,0
70.9340487804878,-11,1,71.2892319592623,0.355183178774539,-10.980607468038,0.0193925319619943,0
71.3008048780488,-11,1,70.93867432608,0.362130551968761,-10.9841098220565,0.0158901779434828,0
92.8340243902439,-17,1,93.2266033353274,0.3925789450835,-17.0090820344677,0.00908203446772404,0
93.4008292682927,-17,1,92.161485943226,1.23934332506666,-16.9899301643389,0.0100698356610813,0
93.9676341463415,-17,1,94.8391682067029,0.871534060361455,-17.0063757393587,0.00637573935867763,0
94.5344390243902,-17,1,94.2461053115408,0.28833371284945,-17.0108233485876,0.010823348587639,0
95.101243902439,-17,1,96.6510375122637,1.54979360982463,-16.9854900309812,0.0145099690187536,0
75.9985365853659,36,0,NaN,0,NaN,0,0
74.798243902439,36,0,NaN,0,NaN,0,0
73.5979512195122,36,0,NaN,0,NaN,0,0
72.3976585365854,36,0,NaN,0,NaN,0,0
71.1973658536585,36,1,70.4484049286145,0.748960925044003,35.3866731763139,0.61332682368608,0
141.333414634146,-2,1,139.529164673251,1.80424996089579,-2.00997075544869,0.00997075544869386,0
141.400097560976,-2,1,139.29618746845,2.10391009252575,-1.99496182093604,0.00503817906395931,0
141.466780487805,-2,1,139.191569216537,2.27521127126764,-1.97387394752778,0.0261260524722204,0
141.533463414634,-2,1,143.399070817775,1.86560740314093,-2.02120840741791,0.0212084074179089,0
141.600146341463,-2,1,143.259808410931,1.65966206946712,-1.97565660074911,0.0243433992508897,0
60.6660975609756,14,1,61.0056981486721,0.339600587696523,14.0070202927735,0.00702029277347904,0
60.1993170731707,14,1,57.9435528544557,2.25576421871506,14.0108180659443,0.0108180659443331,0
59.7325365853659,14,1,59.1144781686405,0.618058416725404,14.0070725865226,0.00707258652264642,0
59.265756097561,14,1,59.5960595518824,0.330303454321381,14.0066833818414,0.00668338184137696,0
58.7989756097561,14,1,59.6820956874526,0.883120077696503,14.0059841775692,0.00598417756918757,0
44.3326829268293,16,1,45.064327662746,0.731644735916689,15.9713223449665,0.0286776550334835,0
43.7992195121951,16,1,42.9485364360076,0.850683076187572,15.9829108161832,0.0170891838168465,0
43.265756097561,16,1,43.4437151960656,0.177959098504644,15.9831415531922,0.0168584468078148,0
42.7322926829268,16,1,40.8062976881207,1.92599499480614,15.9859549607225,0.0140450392774873,0
42.1988292682927,16,1,41.6916961232532,0.507133145039468,15.9835685428146,0.0164314571853783,0
45.3331707317073,4,1,44.5998621026787,0.733308629028642,4.01129109229889,0.0112910922988876,0
45.1998048780488,4,1,44.7449862130524,0.454818664996338,4.01258791504427,0.0125879150442731,0
45.0664390243902,4,1,44.8645030570083,0.201935967381949,4.01198499034128,0.0119849903412801,0
44.9330731707317,4,1,44.9426830887676,0.00960991803589906,4.01184227058298,0.0118422705829833,0
44.7997073170732,4,1,45.0504057686899,0.250698451616728,4.01180271201855,0.0118027120185529,0
134.333902439024,-14,1,135.988353266048,1.65445082702328,-14.0095410936815,0.00954109368149147,0
134.800682926829,-14,1,135.173917419207,0.373234492378174,-14.0058520495922,0.00585204959221741,0
135.267463414634,-14,1,134.754471031015,0.512992383619348,-14.0018563100876,0.00185631008760545,0
135.734243902439,-14,1,137.490343837915,1.75609993547639,-14.0186664379589,0.0186664379589274,0
136.201024390244,-14,1,136.793886167299,0.592861777054878,-14.0079538694397,0.00795386943971899,0
146.834512195122,-29,1,146.516583382075,0.317928813047303,-28.9884208412097,0.0115791587903331,0
147.801414634146,-29,1,148.515316334463,0.713901700316882,-28.9992581513428,0.000741848657188626,0
148.768317073171,-29,1,150.794865797394,2.02654872422366,-29.0159203332576,0.0159203332576396,0
149.735219512195,-29,1,149.539123625051,0.196095887143656,-28.9913819344927,0.00861806550728517,0
150.70212195122,-29,1,151.624615815204,0.922493863984698,-29.0048937770475,0.00489377704754901,0
117.66756097561,-22,1,117.689213942848,0.0216529672381256,-22.0087827874425,0.00878278744250238,0
118.401073170732,-22,1,120.114567511965,1.71349434123337,-21.993608317712,0.006391682288033,0
119.134585365854,-22,1,119.243392017137,0.108806651283828,-22.0129999096035,0.0129999096034865,0
119.868097560976,-22,1,121.588591817772,1.72049425679612,-21.9869610522026,0.013038947797412,0
120.601609756098,-22,1,120.582375019785,0.0192347363121144,-21.9993518391356,0.000648160864439973,0
15.8340243902439,-17,1,20.3306550381765,4.49663064793257,-17.0045975066639,0.00459750666388814,0
16.4008292682927,-17,1,20.3306550381765,3.92982576988379,-16.9789367916519,0.0210632083480711,0
16.9676341463415,-17,1,18.1905860867895,1.22295194044802,-17.0035243158083,0.00352431580826362,0
17.5344390243902,-17,1,18.1905860867895,0.656147062399235,-17.0001017368157,0.000101736815746989,0
18.101243902439,-17,1,18.1905860867895,0.0893421843504569,-16.9756723410073,0.0243276589926751,0
112.166707317073,-1,1,111.103899593115,1.06280772395864,-0.977194528827822,0.0228054711721783,0
112.200048780488,-1,1,111.068696852979,1.1313519275085,-0.978996433920629,0.0210035660793706,0
112.233390243902,-1,1,111.012455468678,1.22093477522442,-0.987086960022742,0.0129130399772581,0
112.266731707317,-1,1,110.969887116357,1.29684459095996,-0.988118169991036,0.0118818300089636,0
112.300073170732,-1,1,110.996426488026,1.30364668270592,-0.991973426613881,0.00802657338611867,0
106.50012195122,-3,1,104.8990031364,1.6011188148199,-3.01575852621986,0.0157585262198552,0
106.600146341463,-3,1,104.816321183349,1.78382515811451,-3.0058202778062,0.00582027780619709,0
106.700170731707,-3,1,108.779707667126,2.07953693541886,-3.0206886576739,0.0206886576739009,0
106.800195121951,-3,1,108.423634508865,1.62343938691345,-3.01579880995784,0.0157988099578379,0
106.900219512195,-3,1,108.019823577906,1.11960406571096,-3.01031793122203,0.010317931222029,0
18.6673170731707,-16,1,19.285211941795,0.617894868624283,-15.9828342520003,0.0171657479996519,0
19.2007804878049,-16,1,18.833235548236,0.367544939568855,-15.9806855401663,0.0193144598337067,0
19.734243902439,-16,1,21.3475196829383,1.61327578049931,-15.9814614924692,0.0185385075307529,0
20.2677073170732,-16,1,20.7148339350274,0.447126617954211,-15.9831020148634,0.0168979851365521,0
20.8011707317073,-16,1,19.7422655631276,1.05890516857973,-15.9822893796028,0.0177106203972031,0
15.165487804878,29,0,NaN,0,NaN,0,0
14.1985853658537,29,0,NaN,0,NaN,0,0
13.2316829268293,29,0,NaN,0,NaN,0,0
12.2647804878049,29,0,NaN,0,NaN,0,0
11.2978780487805,29,0,NaN,0,NaN,0,0
37.5003658536585,-9,1,38.173921324795,0.673555471136446,-9.00846608656525,0.00846608656525305,0
